Protein_Id	GO:1990234	GO:1903561	GO:0005740	GO:0070013	GO:0005789
Q86UQ0	0	0	0	1	0
Q99732	0	0	0	1	0
Q9BR76	0	1	0	0	0
Q96CB8	0	0	0	1	0
P17014	0	0	0	1	0
P02771	0	0	0	1	0
Q6P0N0	0	0	0	1	0
Q9BX26	0	0	0	1	0
Q6P6C2	0	0	0	1	0
Q9NTG7	0	0	0	1	0
Q9ULX9	0	0	0	1	0
P38159	0	1	0	1	0
Q9UND3	0	0	0	1	0
P06744	0	1	0	1	0
P62745	0	1	0	0	0
P14649	0	1	0	0	0
Q7Z7H8	0	0	1	1	0
Q9H3H1	0	0	0	1	0
O00408	0	0	1	1	0
Q99102	0	1	0	1	0
Q969G3	0	0	0	1	0
Q16696	0	0	0	0	1
P62191	0	0	0	1	0
Q2TAK8	0	0	0	1	0
O15120	0	0	0	0	1
Q92945	0	0	0	1	0
O00189	0	1	0	1	0
Q9BX74	0	0	0	1	0
Q8N4F0	0	1	0	1	0
Q53GS7	0	0	0	1	0
Q9ULW3	0	0	0	1	0
Q9NZ08	0	1	0	1	0
Q9H063	0	0	0	1	0
P35251	0	1	0	1	0
Q9Y3Y2	0	0	0	1	0
Q9BU40	0	0	0	1	0
O43670	0	0	0	1	0
Q9NS73	1	0	0	1	0
P07205	0	1	0	0	0
Q9UQ80	0	1	0	1	0
P35244	0	0	0	1	0
P01127	0	0	0	1	0
P83916	0	0	0	1	0
Q9H6L5	0	0	0	1	1
Q9HAW4	0	0	0	1	0
O95379	0	0	0	1	0
P62258	0	1	0	0	0
P63104	0	1	0	1	0
Q86YN6	0	0	0	1	0
Q9BPX6	0	0	1	1	0
Q06828	0	0	0	1	0
Q9NZD1	0	1	0	0	0
Q9NTN3	0	0	0	0	1
P56962	0	0	0	0	1
Q16514	1	0	0	1	0
Q8IY22	0	0	0	1	0
Q6X4W1	0	0	0	1	0
Q7Z713	0	0	0	1	0
Q9UBQ6	0	0	0	1	1
O14773	0	1	0	1	0
Q9BYG3	0	0	0	1	0
P12277	0	1	0	0	0
Q9Y230	1	1	0	1	0
P60002	0	0	0	1	0
Q8WV16	1	0	0	1	0
Q14031	0	0	0	1	0
O60934	0	0	0	1	0
Q9BZW4	0	0	0	0	1
Q9BW27	0	0	0	1	0
Q8IYL3	0	0	0	1	0
O15391	0	0	0	1	0
Q92989	0	0	0	1	0
Q14494	0	0	0	1	0
Q15464	0	0	0	1	0
P62263	0	1	0	1	0
Q86SG2	0	0	0	1	0
Q9C009	0	0	0	1	0
O43657	0	1	0	0	0
Q8IVE3	0	0	0	1	0
Q96I13	0	1	0	0	0
O14745	0	1	0	0	0
O75648	0	0	0	1	0
Q9UKT5	1	0	0	0	0
P17481	0	0	0	1	0
O15027	0	0	0	0	1
Q96EL2	0	0	1	1	0
O95416	0	0	0	1	0
P17900	0	1	0	1	0
Q5TD94	0	0	0	1	0
P49640	0	0	0	1	0
P37058	0	0	0	0	1
Q8IZ13	0	0	0	1	0
O43598	0	1	0	0	0
O43818	0	0	0	1	0
Q86W42	0	0	0	1	0
Q9Y6A1	0	0	0	0	1
P14625	0	1	0	1	1
Q86VF5	0	0	0	0	1
O00482	0	0	0	1	0
Q969T4	0	0	0	1	0
Q9Y3D6	0	0	1	0	0
P07602	0	1	0	1	0
O75439	0	0	1	1	0
P16070	0	1	0	0	0
Q13825	0	0	0	1	0
P08709	0	0	0	1	0
O96017	0	0	0	1	0
P46777	0	1	0	1	0
Q8NFW5	0	0	0	1	0
Q9NXA8	0	0	1	1	0
P09429	0	0	0	1	0
Q07075	0	1	0	0	0
Q13423	0	0	1	0	0
Q8NB91	0	0	0	1	0
Q9GZY4	0	0	1	0	0
Q16222	0	0	0	1	0
Q9NVN8	0	0	0	1	0
Q03518	0	0	0	0	1
P31153	1	0	0	0	0
Q8N1L9	0	0	0	1	0
Q9H095	0	1	0	0	0
Q7RTV0	0	0	0	1	0
Q9H2X6	0	0	0	1	0
Q9Y5R5	0	0	0	1	0
Q15466	0	0	0	1	0
Q9BY78	0	0	0	0	1
Q8N766	0	0	0	0	1
O75381	0	0	0	1	0
Q15366	0	1	0	1	0
O95619	1	0	0	1	0
O75151	0	0	0	1	0
P28845	0	0	0	0	1
Q9Y2U9	0	0	0	1	0
O95644	0	0	0	1	0
Q5QP82	1	0	0	1	0
Q9BSL1	0	1	0	0	0
Q96IU2	0	0	0	1	0
Q9NP72	0	0	0	0	1
Q9BYV9	0	0	0	1	0
B0YJ81	0	0	0	0	1
P07858	0	1	0	1	0
O94892	0	0	0	1	0
O43189	1	0	0	1	0
P06493	1	1	0	1	1
Q9Y6D6	0	0	0	1	0
Q9NXK8	1	0	0	0	0
Q9Y6F6	0	0	0	0	1
Q9Y2X3	0	0	0	1	0
Q96PD5	0	1	0	0	0
Q9ULI0	0	0	0	1	0
Q68DK7	1	0	0	1	0
Q9BWE0	0	0	0	1	0
Q7RTN6	0	0	0	1	0
O15287	0	0	0	1	0
Q16651	0	1	0	0	0
P48723	0	1	0	0	0
Q8N183	0	0	1	0	0
Q8IY45	1	0	0	0	0
P53779	0	0	0	1	0
P98175	0	0	0	1	0
P22695	0	0	1	1	0
Q9HB07	0	0	0	1	0
P35250	0	0	0	1	0
P35568	1	0	0	1	0
P69905	0	1	0	1	0
P84022	0	0	0	1	0
P08F94	0	1	0	0	0
O95433	0	1	0	0	0
Q9HDD0	0	0	0	1	0
Q9NYZ3	0	0	0	1	0
O60331	0	0	0	1	0
P57775	1	0	0	0	0
Q9ULU4	0	0	0	1	0
Q02083	0	1	0	1	0
P78324	0	1	0	0	0
P19075	0	1	0	0	0
O00534	0	0	0	1	0
Q9ULD2	0	0	0	1	0
Q12834	1	0	0	1	0
Q9UKW6	0	0	0	1	0
P29597	0	1	0	0	0
P09917	0	0	0	1	0
P61163	0	1	0	0	0
Q9UNF0	0	1	0	1	0
Q9BQK8	0	0	0	0	1
Q9Y5Y9	0	1	0	0	0
Q9H9Y6	1	0	0	1	0
P57071	0	0	0	1	0
O43566	0	0	0	1	0
P49005	1	0	0	1	0
Q96LT7	1	0	0	0	0
Q6MZP7	0	0	0	1	0
Q7Z614	0	0	0	1	0
O43541	0	0	0	1	0
P11511	0	0	0	0	1
Q08999	0	1	0	1	0
Q8WXH2	0	0	0	0	1
Q9HCN8	0	0	0	0	1
P27918	0	0	0	1	0
Q92731	0	0	0	1	0
P20671	0	1	0	1	0
Q96N21	0	0	0	1	0
P62195	0	1	0	1	0
O60488	0	1	0	0	1
Q86V81	0	1	0	1	0
O95625	0	0	0	1	0
P01008	0	1	0	1	0
Q8IVV7	1	0	0	0	0
Q9Y2J8	0	1	0	1	0
P63218	0	1	0	0	0
Q96FN4	0	1	0	0	0
P46527	1	0	0	1	0
Q15572	0	0	0	1	0
Q13231	0	0	0	1	0
P25705	0	1	1	1	0
O60825	0	0	0	1	0
Q96AA3	0	0	0	0	1
Q9BTT4	0	0	0	1	0
Q58HT5	0	0	0	0	1
P23284	0	1	0	1	0
Q8IZV5	0	0	0	0	1
O43763	0	0	0	1	0
O95503	0	0	0	1	0
Q9BRJ9	0	0	0	1	0
Q9NYD6	0	0	0	1	0
O60879	0	0	0	1	0
P04406	0	1	0	0	0
Q02447	0	0	0	1	0
Q9UIH9	0	0	0	1	0
Q6PCB0	0	1	0	1	0
Q01538	0	0	0	1	0
P01040	0	0	0	1	0
P19224	0	0	0	0	1
P20340	0	1	0	0	1
Q8NEE6	1	0	0	0	0
Q68E01	0	0	0	1	0
O75386	0	0	0	1	0
P51532	0	0	0	1	0
Q9H4L7	0	0	0	1	0
P48735	0	1	0	1	0
Q9H832	0	0	0	1	0
Q96EP1	0	0	0	1	0
Q8N344	0	0	0	1	0
Q9H0V9	0	0	0	0	1
Q6J4K2	0	0	1	0	0
Q99570	1	0	0	0	0
P02788	0	1	0	1	0
P56693	0	0	0	1	0
Q9UKA2	1	0	1	1	0
Q9Y450	0	1	0	0	0
P00488	0	0	0	1	0
Q8N1I0	0	0	0	1	0
P27361	0	0	0	1	0
O75594	0	1	0	1	0
Q86UU0	0	0	0	1	0
P00167	0	0	1	0	0
Q9NZ53	0	0	0	1	0
Q9H6Z4	0	0	0	1	0
P14923	0	1	0	1	0
P68032	0	1	0	0	0
Q9ULM3	1	0	0	1	0
Q9HD47	0	0	0	1	0
Q9BVI0	1	0	0	1	0
P57054	1	0	0	0	1
Q9C0G0	1	0	0	1	0
Q13243	0	0	0	1	0
P19235	0	0	0	1	0
Q68CP9	0	0	0	1	0
Q5VV42	0	0	0	0	1
Q9BWG6	0	0	0	1	0
P51812	0	0	0	1	0
P32926	0	1	0	0	0
Q15061	0	0	0	1	0
P15514	0	0	0	0	1
P21953	0	0	0	1	0
Q5T0N1	0	1	0	0	0
P18564	0	0	0	1	0
O75144	0	1	0	0	0
P27105	0	1	0	0	0
Q08050	0	0	0	1	0
P51589	0	1	0	0	1
P15313	0	1	0	0	0
P42226	0	0	0	1	0
Q12772	0	0	0	1	1
O43181	0	0	1	0	0
Q02539	0	0	0	1	0
O00213	0	0	0	1	0
Q86VP6	1	1	0	1	0
Q13103	0	0	0	1	0
Q8WYQ5	0	0	0	1	0
P60903	0	1	0	0	0
P16870	0	1	0	0	0
Q9BTM1	0	1	0	1	0
P48552	0	0	0	1	0
P55318	0	0	0	1	0
Q96SD1	0	0	0	1	0
Q9H1A4	1	0	0	1	0
Q9NPB1	0	0	0	1	0
Q6UWR7	0	1	0	0	0
Q9UNI6	0	0	0	1	0
P35475	0	1	0	1	0
Q15329	0	0	0	1	0
P42858	0	0	0	1	0
P20823	0	0	0	1	0
O43520	0	0	0	1	0
O14529	0	1	0	1	0
Q9Y3S2	0	0	0	1	0
Q9UL68	0	0	0	1	0
Q9BXJ4	0	1	0	0	0
Q16665	0	0	0	1	0
Q7Z7F7	0	0	1	1	0
Q9NVH6	0	0	0	1	0
P20674	0	0	1	0	0
Q4ZHG4	0	0	0	1	0
Q9Y651	0	0	0	1	0
Q9UQN3	0	1	0	0	0
Q9NUZ1	0	0	0	1	0
Q9NXR7	1	0	0	1	0
Q9H8L6	0	1	0	0	0
P06703	0	1	0	0	0
O43502	0	0	0	1	0
P50479	0	0	0	1	0
O95197	0	0	0	0	1
P04439	0	0	0	0	1
Q16595	0	0	0	1	0
Q9H6E5	0	0	0	1	0
Q9P0S2	0	0	1	0	0
P0DJD8	0	1	0	1	0
P53396	0	1	0	1	0
Q76FK4	0	0	0	1	0
P12236	0	0	1	0	0
Q08AM6	1	0	0	0	0
P23193	1	0	0	1	0
Q99958	0	0	0	1	0
Q13316	0	0	0	1	0
O00217	0	0	1	1	0
O60304	0	0	0	1	0
Q9Y5A7	0	0	0	1	0
O95182	0	0	1	1	0
Q9H6R3	0	0	0	1	0
Q6ZVD7	0	0	0	1	0
Q9H4K7	0	0	1	1	0
A7KAX9	0	0	0	1	0
Q96AE4	0	0	0	1	0
Q4ZG55	0	1	0	1	0
Q8IYF3	0	0	0	1	0
Q96G97	0	0	0	0	1
Q8TD43	0	0	0	1	0
Q92615	0	0	0	1	0
Q7Z353	0	0	0	1	0
Q969H8	0	0	0	1	0
Q8IYE1	0	0	0	1	0
Q9H5I1	0	0	0	1	0
Q8TD55	0	0	0	1	0
Q96IM9	1	0	0	1	0
Q96S37	0	1	0	0	0
P51168	0	1	0	0	0
P35548	0	0	0	1	0
O43365	0	0	0	1	0
Q15562	0	0	0	1	0
P05164	0	1	0	1	0
P54845	0	0	0	1	0
O95477	0	0	0	0	1
P55316	0	0	0	1	0
Q9HBY8	0	0	0	1	0
P82970	0	0	0	1	0
P09486	0	0	0	1	0
Q8IY17	0	0	0	0	1
Q15014	1	0	0	1	0
O00268	1	0	0	1	0
Q9BV36	0	1	0	0	0
Q8TAX0	0	0	0	1	0
P55317	0	0	0	1	0
Q8TE68	0	1	0	0	0
P16260	0	0	1	0	0
Q86WV6	0	0	1	1	1
Q96FX7	1	0	0	1	0
P56182	0	0	0	1	0
Q5EE01	0	0	0	1	0
Q12933	1	0	0	1	1
Q15436	0	0	0	0	1
Q33E94	0	0	0	1	0
Q96DZ1	0	0	0	1	0
P05556	0	1	0	0	0
Q15697	0	0	0	1	0
Q9UKV3	0	0	0	1	0
Q8NCC3	0	1	0	1	0
Q9ULP0	0	0	0	0	1
Q5TKA1	0	0	0	1	0
Q6K0P9	0	0	0	1	0
Q9NW38	0	0	0	1	0
P48634	0	1	0	1	0
Q9P013	0	0	0	1	0
Q9NUL5	0	0	0	1	0
P30086	0	1	0	0	0
Q9UKS6	0	1	0	0	0
Q8NC26	0	1	0	0	0
Q9H8H0	0	0	0	1	0
P04798	0	0	1	0	1
Q03154	0	1	0	0	0
Q14596	0	0	0	1	0
Q53FV1	1	0	0	0	1
Q9BTY2	0	1	0	1	0
P33908	0	1	0	0	0
Q8N661	0	0	0	0	1
O14958	0	0	0	1	1
Q8NFW8	0	0	0	1	0
Q9NVV0	0	0	0	0	1
Q9BRQ6	0	0	1	0	0
Q8WVM7	0	0	0	1	0
O14939	0	0	0	0	1
Q9H0H5	0	1	0	1	0
P46063	0	0	0	1	0
O00358	0	0	0	1	0
Q9UJX5	1	0	0	1	0
Q8WXF8	0	0	0	1	0
Q13569	0	0	0	1	0
Q92520	0	1	0	1	0
O60635	0	1	0	1	0
O75964	0	0	1	0	0
Q14469	0	0	0	1	0
Q96GC9	0	0	0	1	0
Q9BVI4	0	0	0	1	0
O95373	0	0	0	1	0
Q9Y399	0	0	1	1	0
O00487	0	0	0	1	0
P17050	0	1	0	0	0
P54578	0	1	0	0	0
Q96CC6	0	0	0	0	1
O95456	0	0	0	1	0
P27986	1	0	0	0	0
Q9UGT4	0	1	0	0	0
O00625	0	0	0	1	0
P55735	0	1	0	1	1
Q08426	0	0	0	1	0
O75312	0	0	0	1	0
Q15485	0	1	0	0	0
Q9BX97	0	1	0	0	0
Q86T65	0	1	0	0	0
P28072	0	1	0	1	0
P13349	0	0	0	1	0
Q5R3I4	0	1	0	0	0
Q96A56	0	0	0	1	0
Q8N1F8	0	0	0	1	0
P42356	0	1	0	0	0
Q9NPH0	0	0	0	1	0
O95948	0	0	0	1	0
Q96IZ7	0	0	0	1	0
Q92782	1	0	0	1	0
Q9UDV6	0	0	0	1	0
Q9Y624	0	1	0	0	0
Q9BY84	0	0	0	1	0
P61956	0	0	0	1	0
P34932	0	1	0	0	0
Q5VWG9	1	0	0	1	0
Q8IXM2	1	0	0	1	0
O95155	1	0	0	0	0
Q15723	0	0	0	1	0
P30044	0	1	0	1	0
P05090	0	1	0	0	0
Q9HCM4	0	0	0	1	0
P00750	0	1	0	0	0
Q99459	0	0	0	1	0
Q6PII3	0	0	0	1	0
Q8IY18	1	0	0	1	0
Q6ZWL3	0	0	0	0	1
O75891	0	1	0	0	0
P30101	0	1	0	1	1
O00161	0	1	0	1	0
Q16533	0	0	0	1	0
Q9UBD5	0	0	0	1	0
Q96F44	0	0	0	1	0
Q8N5S9	0	0	0	1	0
Q14699	0	1	0	0	0
P53992	0	0	0	0	1
O00519	0	0	0	0	1
Q6PJE2	0	0	0	1	0
Q7Z449	0	0	0	0	1
Q99612	0	0	0	1	0
Q9HB58	0	0	0	1	0
Q9NXZ1	0	0	0	1	0
P20711	0	1	0	0	0
P22309	0	0	0	0	1
Q9BQI0	0	1	0	0	0
P31431	0	1	0	1	0
Q9Y2Z0	1	0	0	0	0
P01135	0	0	0	0	1
O00755	0	1	0	1	0
Q9Y2W2	0	0	0	1	0
Q9P0L0	0	0	0	0	1
Q9H3D4	0	0	0	1	0
Q9P0U1	0	0	1	0	0
O75347	0	0	0	1	0
Q7Z6M4	0	0	0	1	0
P06396	0	1	0	1	0
Q96N66	0	0	0	0	1
Q5SGD2	0	1	0	0	1
O43242	0	1	0	1	0
Q9NQ84	0	1	0	0	0
Q3KP22	0	0	0	1	0
Q15431	0	0	0	1	0
Q9NZ71	0	0	0	1	0
Q99490	0	1	0	1	0
Q8NC51	0	1	0	0	0
Q2TAP0	1	0	0	0	0
P04035	0	0	0	0	1
Q9UJM8	0	0	0	1	0
Q8TEK3	0	0	0	1	0
Q9BQ67	0	0	0	1	0
P43235	0	0	0	1	0
Q8N7W2	0	1	0	0	0
P17980	0	0	0	1	0
O95406	0	0	0	0	1
P40925	0	1	0	0	0
O43248	0	0	0	1	0
Q9UPY3	0	1	0	0	0
Q8IUR7	1	0	0	1	0
Q9NYF0	0	0	0	1	0
P78415	0	0	0	1	0
Q8N165	0	0	0	1	0
Q53H47	0	0	0	1	0
Q9UJT1	0	0	0	1	0
Q96IU4	0	1	0	1	0
P52948	0	0	0	1	0
Q96NK8	0	0	0	1	0
O15194	0	1	0	0	0
Q15042	0	1	0	0	1
P48740	0	0	0	1	0
Q9NPA8	1	0	0	1	0
P28062	0	1	0	1	0
Q8TEQ6	0	0	0	1	0
Q9UK22	1	0	0	0	0
O75901	0	1	0	0	0
Q7KZN9	0	0	1	1	0
P00367	0	0	0	1	0
P06756	0	1	0	0	0
Q8NI35	0	1	0	0	0
Q92736	0	0	0	0	1
Q9UBF2	0	0	0	0	1
P49848	1	0	0	1	0
Q99942	0	0	0	0	1
Q13105	0	0	0	1	0
P04150	0	0	0	1	0
Q12923	0	1	0	1	0
P41162	0	0	0	1	0
Q9P0K8	0	0	0	1	0
Q9NY12	0	0	0	1	0
P22090	0	0	0	1	0
Q9UPY6	0	1	0	0	0
Q7LG56	0	0	0	1	0
Q8TBE1	0	0	0	0	1
Q8NHR7	0	0	0	1	0
Q05D32	0	0	0	1	0
Q9BRK5	0	1	0	1	0
P33241	0	1	0	0	0
P29074	0	0	0	1	0
Q9ULD4	1	0	0	1	0
P42081	0	1	0	0	0
P33076	0	0	0	1	0
P24863	0	0	0	1	0
Q9P2R3	0	1	0	0	0
Q71F23	0	0	0	1	0
Q17R98	1	0	0	1	0
P51946	1	0	0	1	0
Q8WXD2	0	0	0	1	0
P58876	0	1	0	1	0
Q8IY57	0	0	0	1	0
Q5VZE5	1	0	0	0	0
P28331	0	0	1	1	0
Q92673	0	1	0	1	0
Q9H6U8	0	0	0	0	1
P24941	1	0	0	1	0
P45983	0	0	0	1	0
Q92688	0	1	0	1	0
Q9NTI5	0	0	0	1	0
P55287	0	1	0	0	0
Q9NQ66	0	1	0	1	0
Q643R3	0	0	0	0	1
Q92547	0	0	0	1	0
O43638	0	0	0	1	0
Q9UHX1	0	0	0	1	0
P40121	0	1	0	1	0
Q9BSC4	0	0	0	1	0
Q53GD3	0	1	0	0	0
P13637	0	1	0	0	0
P12109	0	1	0	1	0
Q6W2J9	1	0	0	1	0
P62318	1	0	0	1	0
P15848	0	1	0	1	0
Q2TAL8	0	0	0	1	0
Q9UBK2	0	0	0	1	0
Q9UKZ4	0	0	0	1	0
P11233	0	1	0	0	0
Q9BXL5	0	0	0	1	0
Q8NEV9	0	0	0	1	0
Q9H4I2	0	0	0	1	0
Q9Y675	0	0	0	1	0
Q9UHY1	0	0	0	1	0
Q96F25	0	0	0	0	1
Q9Y2D0	0	0	0	1	0
P11474	0	0	0	1	0
Q9H4Q4	0	0	0	1	0
Q96HZ4	0	0	0	1	0
Q9UER7	0	0	0	1	0
Q9C0C2	0	0	0	1	0
Q96JM7	0	0	0	1	0
Q8NAT1	0	0	0	0	1
P04075	0	1	0	1	0
P54760	0	1	0	0	0
Q9H0F6	1	0	0	0	0
P60484	0	0	0	1	0
Q92504	0	0	0	1	1
P08670	0	1	0	0	0
Q17RS7	0	0	0	1	0
P51843	0	0	0	1	0
Q16513	0	0	0	1	0
P09603	0	0	0	1	0
Q14204	0	1	0	1	0
Q9NR96	0	0	0	0	1
Q6PIY7	1	0	0	0	0
P09455	0	0	0	1	0
P31937	0	0	0	1	0
Q9UGU5	0	0	0	1	0
P00325	0	0	0	1	0
Q16635	0	0	1	0	0
O14792	0	0	0	1	0
Q9NYK5	0	0	1	1	0
P08151	0	0	0	1	0
Q9UJA5	1	0	0	1	0
Q9H5Q4	0	0	0	1	0
P62324	0	0	0	1	0
P41252	0	1	0	0	0
Q8N5A5	0	0	0	1	0
Q86U44	1	0	0	1	0
P40692	0	0	0	1	0
Q9H7E2	0	0	0	1	0
Q8NBX0	0	0	0	1	0
Q9Y605	0	0	0	1	0
Q9BT49	0	0	0	1	0
Q9H633	0	0	0	1	0
Q9UBT2	0	0	0	1	0
Q9Y4E5	1	0	0	1	0
Q13464	0	0	0	1	0
P10809	0	1	1	1	0
P53701	0	0	1	0	0
O95278	0	0	0	1	1
Q9P2N7	1	0	0	0	0
Q9UHV8	0	0	0	1	0
O43451	0	1	0	0	0
Q9HCU0	0	1	0	0	0
P09017	0	0	0	1	0
P36578	0	1	0	1	0
B0I1T2	0	1	0	0	0
Q9NYQ6	0	0	0	1	0
Q16548	0	0	1	0	0
Q5XUX0	1	0	0	0	0
Q68DN1	0	1	0	0	0
O60563	1	0	0	1	0
O14910	0	1	0	0	0
P00918	0	1	0	0	0
Q96SZ4	0	0	0	1	0
P50613	1	0	0	1	0
Q8WVC0	1	0	0	1	0
Q9Y261	0	0	0	1	0
Q9BX95	0	0	0	1	1
P12838	0	0	0	1	0
Q9NVH0	0	0	1	0	0
Q9H334	0	0	0	1	0
P11387	0	0	0	1	0
P11161	0	0	0	1	0
Q9NR46	0	0	0	1	0
P07948	0	1	0	0	0
Q9Y618	0	0	0	1	0
P49354	1	0	0	0	0
O75503	0	1	0	0	0
Q9Y3D3	0	0	1	1	0
Q9NX45	0	0	0	1	0
Q6IMN6	0	0	0	1	0
Q13601	0	0	0	1	0
P61073	0	1	0	0	0
P50395	0	1	0	1	0
O75306	0	0	1	1	0
Q9Y221	0	0	0	1	0
Q9Y5R2	0	1	0	0	0
Q6PF04	0	0	0	1	0
Q69YI7	0	0	0	1	0
Q9NSC2	0	0	0	1	0
Q9Y6A2	0	0	0	0	1
P57682	0	0	0	1	0
Q8TAQ2	0	0	0	1	0
Q5VYS8	0	0	0	1	0
P27482	0	1	0	0	0
Q9UBF6	1	0	0	1	0
Q6ZMH5	0	1	0	0	0
P28907	0	1	0	0	0
Q9NWS0	0	0	0	1	0
Q96GC6	0	0	0	1	0
Q14397	0	0	0	1	0
Q8TBZ8	0	0	0	1	0
Q02962	0	0	0	1	0
O75368	0	1	0	0	0
Q9BXA5	0	1	0	0	0
Q15349	0	0	0	1	0
Q9BVK6	0	1	0	0	1
P51608	0	0	0	1	0
Q96N28	0	0	1	1	0
P18405	0	0	0	0	1
Q5UCC4	0	0	0	0	1
Q8N1N4	0	1	0	0	0
O95402	0	0	0	1	0
Q53GL7	0	0	0	1	0
O94913	0	0	0	1	0
Q9BYV1	0	0	0	1	0
P47756	0	1	0	0	0
Q9Y6C2	0	1	0	0	0
Q9Y241	0	0	1	1	0
Q9ULV5	0	0	0	1	0
P31269	0	0	0	1	0
Q96A61	0	0	0	1	0
Q9NQ87	0	0	0	1	0
Q92826	0	0	0	1	0
Q9HCN6	0	1	0	0	0
Q8NBN7	0	0	1	0	0
Q9Y421	0	0	0	1	0
Q04760	0	1	0	1	0
Q6V0I7	0	1	0	0	0
Q6DN14	0	0	0	0	1
P24928	1	0	0	1	0
P01833	0	1	0	0	0
O15209	0	0	0	1	0
P51665	0	1	0	1	0
Q8IW19	0	0	0	1	0
P34913	0	1	0	1	0
P01034	0	1	0	1	0
Q86U70	0	0	0	1	0
P02763	0	1	0	1	0
Q13162	0	1	0	1	0
P05026	0	1	0	0	0
P07357	0	1	0	0	0
P17813	0	0	0	1	0
P12429	0	1	0	0	0
Q9BVC4	0	0	0	1	0
Q8N7C4	0	0	0	1	0
P52298	0	0	0	1	0
Q15828	0	1	0	0	0
Q14314	0	1	0	1	0
Q9NRN7	0	1	0	0	0
Q9P267	0	1	0	1	0
Q12913	0	1	0	0	0
Q9GZR2	0	0	0	1	0
Q9UNF1	0	0	0	1	0
P48444	0	0	0	0	1
P01236	0	0	0	1	0
O00194	0	1	0	0	0
Q75N03	1	0	0	1	0
Q7L5L3	0	1	0	0	1
Q3ZCQ8	0	0	1	1	0
Q9UI30	0	0	0	1	0
Q9Y6J9	1	1	0	1	0
P14868	0	1	0	0	0
Q9UBS3	0	1	0	1	1
P15374	0	0	0	1	0
P78563	0	0	0	1	0
A5D6W6	0	0	0	0	1
Q32P41	0	0	0	1	0
O60264	0	0	0	1	0
O14974	0	0	0	1	0
Q8TCJ2	1	0	0	0	1
P10643	0	1	0	0	0
Q03989	0	0	0	1	0
Q9NWW0	0	0	0	1	0
Q9H5J8	0	0	0	1	0
O60353	0	0	0	0	1
Q8NEZ2	0	0	0	1	0
P55061	0	0	1	0	1
P49419	0	1	0	1	0
P50876	1	0	0	0	0
P43304	0	0	1	0	0
Q9H0T7	0	1	0	0	0
Q12986	0	0	0	1	0
Q9NTI7	0	0	0	1	0
P42285	0	0	0	1	0
P20774	0	1	0	1	0
Q14671	0	0	0	1	0
P31327	0	0	0	1	0
O95678	0	1	0	0	0
Q6ECI4	0	0	0	1	0
Q96PH1	0	0	0	0	1
Q9H2S9	0	0	0	1	0
Q08257	0	1	0	0	0
Q9Y2B2	0	0	0	0	1
Q07812	0	1	1	0	1
P00749	0	1	0	0	0
Q02446	0	0	0	1	0
O43316	0	0	0	1	0
Q8NI36	0	0	0	1	0
O60238	0	0	1	1	0
Q9Y5R6	0	0	0	1	0
O43290	0	0	0	1	0
Q96BY7	0	0	0	1	0
Q7Z5J1	0	0	0	1	0
O00429	0	0	1	0	1
Q09328	0	1	0	0	0
A2RU54	0	0	0	1	0
Q5VVX9	1	0	0	1	0
P12111	0	1	0	1	0
P27707	0	0	0	1	0
Q9HAF1	1	0	0	1	0
P02753	0	1	0	0	0
O43427	0	0	0	1	0
A8K2U0	0	1	0	0	0
Q9Y6N5	0	0	1	0	0
P01031	0	1	0	0	0
P05186	0	1	0	0	0
Q9UK73	0	0	0	1	0
Q06787	0	0	0	1	0
Q96BY2	0	0	1	0	0
Q9UIS9	0	0	0	1	0
P55210	0	0	0	1	0
Q5TCY1	0	0	0	1	0
P22749	0	0	0	1	0
P0C7M3	0	0	0	0	1
O95232	0	0	0	1	0
P53999	0	1	0	1	0
Q99622	0	0	0	1	0
Q9Y2M5	1	0	0	1	0
Q9UGV2	0	1	0	0	0
P05452	0	1	0	1	0
Q9H9S0	0	0	0	1	0
O14813	0	0	0	1	0
Q8TBE0	0	0	0	1	0
P54136	0	1	0	1	0
O95751	0	0	0	1	0
Q8TEQ8	0	0	0	0	1
Q9BRT6	0	0	0	1	0
P68402	0	1	0	1	0
A6NNS2	0	0	0	0	1
Q9Y6H3	0	0	1	0	0
Q9H497	0	1	0	1	0
Q9NSY1	0	0	0	1	0
P49368	0	1	0	0	0
Q9Y657	0	0	0	1	0
O14713	0	0	0	1	0
Q9Y3I1	1	0	0	1	0
Q96B36	0	0	0	1	0
P12980	0	0	0	1	0
Q14542	0	0	0	1	0
O60548	0	0	0	1	0
Q9H8H3	0	0	0	1	0
P48643	0	1	0	0	0
Q13426	0	0	0	1	0
Q9HC78	0	0	0	1	0
Q9C0B1	0	0	0	1	0
Q00535	0	0	0	1	0
Q9NPJ4	0	0	0	1	0
Q9H9L3	0	0	0	1	0
Q9UPW0	0	0	0	1	0
P09104	0	1	0	0	0
Q13332	0	1	0	0	0
P15941	0	1	0	1	0
O14735	0	0	0	0	1
P10243	0	0	0	1	0
Q9NR00	0	0	0	1	0
Q13686	0	0	0	1	0
Q9NR99	0	1	0	0	0
O75674	0	1	0	0	0
P62875	1	0	0	1	0
P61011	0	0	0	1	0
O75385	1	0	1	0	1
Q8WV37	0	0	0	1	0
Q8TCC7	0	1	0	0	0
Q96L12	0	0	0	1	1
Q49AM1	0	0	0	1	0
Q8WU90	0	0	0	1	0
Q9BYK8	0	0	0	1	0
P39880	0	0	0	1	0
