Protein_Id	GO:0031981	GO:0000228	GO:0070062	GO:0015630	GO:0005768
Q9BSC4	1	0	0	0	0
Q53GD3	0	0	1	0	0
P12109	0	0	1	0	0
Q6W2J9	1	0	0	0	0
P62318	1	0	0	0	0
P15848	0	0	1	0	0
Q2TAL8	1	0	0	0	0
Q9Y6G9	0	0	0	1	0
Q9UBK2	1	0	0	0	0
Q9UKZ4	1	0	0	0	0
P11233	0	0	1	0	0
Q9BXL5	1	0	0	0	0
Q9Y675	1	0	0	0	0
Q9H4I2	1	1	0	0	0
Q9UHY1	1	0	0	0	0
P11474	1	1	0	1	0
Q9H4Q4	1	0	0	0	0
Q9C0C2	1	1	0	0	0
Q9UER7	1	0	0	0	0
Q96HZ4	1	1	0	0	0
Q96JM7	1	0	0	0	0
P04075	0	0	1	0	0
P54760	0	0	1	0	0
P60484	1	0	0	0	0
Q92504	1	0	0	0	0
P08670	0	0	1	0	0
Q17RS7	1	0	0	1	0
P51843	1	1	0	1	0
Q16513	1	0	0	1	0
P09603	1	0	0	0	0
Q14204	0	0	1	1	0
Q9NR96	0	0	0	0	1
P09455	1	0	0	0	0
Q9UGU5	1	1	0	0	0
P00325	1	0	0	0	0
P08151	1	0	0	0	0
Q9UJA5	1	0	0	0	0
P62324	1	0	0	0	0
P41252	0	0	1	0	0
Q9BVN2	0	0	0	1	1
Q96EA4	0	0	0	1	0
Q8N5A5	1	1	0	0	0
Q86U44	1	0	0	0	0
P40692	1	1	0	0	0
Q9H7E2	1	0	0	0	0
Q9Y605	1	0	0	0	0
Q9HCM1	0	0	0	1	0
Q9BT49	1	1	0	0	0
Q9H633	1	0	0	0	0
Q99569	0	0	0	1	0
Q9UBT2	1	0	0	0	0
Q9Y4E5	1	0	0	0	0
P10809	0	0	1	0	1
O95278	1	0	0	0	0
Q9UHV8	1	0	0	0	0
O43451	0	0	1	0	0
Q9HCU0	0	0	1	0	0
P09017	1	1	0	0	0
P36578	1	0	1	0	0
B0I1T2	0	0	1	0	0
Q9NYQ6	1	0	0	0	0
Q68DN1	0	0	1	0	0
O60563	1	0	0	0	0
O14910	0	0	1	0	0
P00918	0	0	1	0	0
Q96SZ4	1	0	0	0	0
P50613	1	0	0	0	0
Q8WVC0	1	0	0	1	0
Q9Y261	1	1	0	0	0
Q9BX95	1	0	0	0	0
Q9H334	1	1	0	0	0
P11387	1	1	0	0	0
P11161	1	1	0	0	0
Q9NR46	1	0	0	0	0
P07948	0	0	1	0	0
Q9Y618	1	1	0	0	0
P49354	0	0	0	1	0
O75503	0	0	1	0	0
Q9NX45	1	1	0	0	0
Q15303	1	0	0	0	0
Q6IMN6	1	0	0	1	0
Q13601	1	0	0	0	0
P61073	0	0	1	0	1
P50395	0	0	1	0	0
O75436	0	0	0	0	1
O75306	1	0	0	0	0
Q9Y221	1	0	0	0	0
Q6PF04	1	0	0	0	0
Q9Y5R2	0	0	1	0	0
Q69YI7	1	0	0	0	0
Q9NSC2	1	0	0	0	0
P57682	1	1	0	0	0
Q8IUR0	0	0	0	0	1
Q8TAQ2	1	1	0	0	0
Q5VYS8	1	0	0	0	0
P27482	0	0	1	0	0
Q9UBF6	1	0	0	0	0
Q6ZMH5	0	0	1	0	0
Q9NWS0	1	0	0	0	0
P28907	0	0	1	0	0
Q96GC6	1	0	0	0	0
Q14397	1	0	0	0	0
Q8TBZ8	1	0	0	0	0
Q02962	1	1	0	1	0
O75368	0	0	1	0	0
Q9BXA5	0	0	1	0	0
Q15349	1	0	0	0	0
Q9BVK6	0	0	1	0	0
P51608	1	0	0	1	0
Q9UPS8	0	0	0	1	0
O95402	1	0	0	0	0
Q8N1N4	0	0	1	0	0
Q53GL7	1	0	0	0	0
O94913	1	0	0	0	0
P47756	0	0	1	0	0
Q9Y6C2	0	0	1	0	0
Q9Y241	1	0	0	0	0
Q9ULV5	1	1	0	0	0
P31269	1	1	0	0	0
Q96A61	1	0	0	0	0
Q9NQ87	1	1	0	0	0
Q92826	1	1	0	0	0
Q9HCN6	0	0	1	0	0
Q9Y421	1	0	0	0	0
Q04760	1	0	1	0	0
Q6V0I7	0	0	1	0	0
Q6DN14	0	0	0	0	1
P24928	1	0	0	0	0
Q9UI46	0	0	0	1	0
P01833	0	0	1	0	0
O15209	1	1	0	0	0
P53814	0	0	0	1	0
Q9NZ52	0	0	0	0	1
P51665	1	0	1	0	0
Q8IW19	1	0	0	0	0
P34913	0	0	1	0	0
P01375	0	0	0	0	1
P01034	0	0	1	0	0
Q86U70	1	1	0	0	0
P02763	0	0	1	0	0
Q96AX1	0	0	0	0	1
Q13162	0	0	1	0	0
P05026	0	0	1	0	0
P07357	0	0	1	0	0
P17813	1	0	0	0	0
P12429	0	0	1	0	0
Q9BVC4	1	0	0	0	0
Q8N7C4	1	0	0	0	0
P52298	1	0	0	0	0
Q15828	0	0	1	0	0
Q14314	0	0	1	0	0
Q9GZR2	1	0	0	0	0
Q9P267	1	0	1	0	0
Q9NRN7	0	0	1	0	0
Q12913	0	0	1	0	0
Q9UNF1	1	0	0	0	0
P01236	0	0	0	0	1
O00194	0	0	1	0	1
Q75N03	1	0	0	0	0
Q7L5L3	0	0	1	0	0
Q9UI30	1	0	0	0	0
Q3ZCQ8	1	0	0	0	0
Q9Y6J9	1	0	1	0	0
P14868	0	0	1	0	0
Q9UBS3	1	0	1	0	0
P15374	1	0	0	0	0
P78563	1	0	0	0	0
P49638	0	0	0	0	1
O60264	1	1	0	0	0
O14974	1	0	0	1	0
Q9NZN3	0	0	0	0	1
P10643	0	0	1	0	0
Q92633	0	0	0	0	1
Q8N7C7	0	0	0	0	1
Q03989	1	0	0	0	0
Q9NWW0	1	0	0	0	0
Q9BXC9	0	0	0	1	0
Q9H5J8	1	0	0	1	0
Q8NEZ2	1	0	0	1	1
P49419	0	0	1	0	0
P50876	0	0	0	0	1
Q9H0T7	0	0	1	0	1
Q12986	1	1	0	0	0
Q9NTI7	1	0	0	0	0
P42285	1	0	0	0	0
P20774	0	0	1	0	0
Q14671	1	0	0	0	0
P31327	1	0	0	0	0
Q9GZM8	0	0	0	1	0
O95678	0	0	1	0	0
Q6ECI4	1	0	0	0	0
Q9H2S9	1	0	0	0	0
Q08257	0	0	1	0	0
Q8IYI6	0	0	0	0	1
Q07812	0	0	1	0	0
Q1MSJ5	0	0	0	1	0
Q9P0V9	0	0	0	1	0
Q02446	1	1	0	0	0
P00749	0	0	1	0	0
O43316	1	1	0	0	0
Q8NI36	1	0	0	0	0
O60238	1	0	0	0	0
Q9Y5R6	1	1	0	0	0
O43290	1	0	0	0	0
Q96BY7	1	0	0	0	0
Q7Z5J1	1	0	0	0	0
O00429	0	0	0	1	0
Q09328	0	0	1	0	0
A2RU54	1	1	0	0	0
Q5VVX9	1	1	0	0	0
P27707	1	0	0	0	0
P12111	0	0	1	0	0
Q9HAF1	1	0	0	0	0
O43427	1	0	0	0	0
P02753	0	0	1	0	0
A8K2U0	0	0	1	0	0
P01031	0	0	1	0	0
Q9UK73	1	0	0	0	0
Q06787	1	0	0	0	0
P05186	0	0	1	0	0
Q9UIS9	1	0	0	0	0
P55210	1	0	0	0	0
Q5TCY1	1	0	0	1	0
P51795	0	0	0	0	1
O95232	1	0	0	0	0
P53999	1	0	1	0	0
Q99622	1	0	0	0	0
Q9Y2M5	1	0	0	0	0
Q9UGV2	0	0	1	0	0
P10114	0	0	0	0	1
P05452	1	0	1	0	0
Q9H9S0	1	1	0	0	0
O14813	1	1	0	0	0
Q8TBE0	1	0	0	0	0
P54136	1	0	1	0	0
O95751	1	0	0	0	0
Q9BRT6	1	0	0	0	0
P68402	1	0	1	0	0
Q9H497	0	0	1	0	0
Q9NSY1	1	0	0	0	0
Q9Y657	1	0	0	0	0
P49368	0	0	1	1	0
O14713	1	0	0	1	0
Q9Y3I1	1	0	0	0	0
O76096	0	0	0	0	1
Q9P2E2	0	0	0	1	0
Q96B36	1	0	0	0	0
P12980	1	1	0	0	0
Q14542	1	0	0	0	0
O60548	1	1	0	0	0
P48643	0	0	1	1	0
Q13426	1	0	0	0	0
Q9HC78	1	0	0	0	0
Q9C0B1	1	0	0	0	0
Q00535	1	0	0	1	0
Q96JH8	0	0	0	1	0
Q9NPJ4	1	0	0	0	0
Q9H9L3	1	0	0	0	0
Q9UPW0	1	1	0	0	0
P09104	0	0	1	0	0
Q13332	0	0	1	0	0
P15941	1	1	1	0	0
P10243	1	0	0	0	0
Q9NR00	1	0	0	0	0
Q13686	1	1	0	0	0
Q9NR99	0	0	1	0	0
O75674	0	0	1	0	1
P62875	1	0	0	0	0
P61011	1	0	0	0	0
O75385	0	0	0	0	1
Q8WV37	1	0	0	0	0
Q15836	0	0	0	0	1
Q8TCC7	0	0	1	0	0
Q8WU90	1	0	0	0	0
Q9BYK8	1	0	0	0	0
P39880	1	0	0	0	0
O00472	1	0	0	0	0
P58012	1	1	0	0	0
Q13287	1	0	0	0	0
Q96S96	0	0	1	0	0
Q9UQV4	0	0	0	0	1
P29084	1	0	0	0	0
Q16656	1	0	1	0	0
Q69YQ0	0	0	0	1	0
P10909	0	0	1	0	0
Q6ZMK1	1	0	0	0	0
P41181	0	0	1	0	0
O14818	1	0	1	0	0
Q96A72	1	0	0	0	0
P11234	0	0	1	0	0
Q9HCI7	1	0	0	0	0
O14627	1	1	0	0	0
Q9HAV4	1	0	0	0	0
Q8NI77	0	0	0	1	0
Q9Y2I6	0	0	0	1	0
P14678	1	0	0	0	0
Q63HK5	1	1	0	0	0
P05023	0	0	1	0	0
Q96P16	1	0	0	0	0
Q92993	1	1	0	0	0
Q99941	1	1	0	0	0
P04181	1	0	0	0	0
P08865	1	0	1	0	0
Q9Y587	0	0	0	0	1
P15976	1	1	0	0	0
Q9NVV9	1	1	0	0	0
Q96JC1	0	0	0	0	1
P23760	1	1	0	0	0
Q99986	1	0	0	0	0
Q07866	0	0	0	1	0
P07550	0	0	0	0	1
Q7Z3E5	0	0	1	1	0
Q9H7T9	0	0	0	1	0
Q96M02	1	0	0	1	0
Q8TBB0	1	1	0	1	0
P30039	0	0	1	0	0
O43237	0	0	0	1	0
O75164	1	0	0	0	0
Q7Z7J5	1	0	0	0	0
Q14684	1	0	0	0	0
P48443	1	1	0	0	0
O75431	1	0	0	0	0
Q9NY93	1	0	0	0	0
Q96DE5	1	0	0	0	0
Q8WUT4	0	0	1	0	0
P25205	1	1	0	1	0
P51610	1	0	0	0	0
P17655	0	0	1	0	0
P28324	1	1	0	0	0
O95154	0	0	1	0	0
Q8N8D1	1	0	0	0	0
Q9H201	1	0	1	0	0
Q9NVU0	1	0	0	0	0
Q86TJ5	1	0	0	0	0
Q8IXL6	0	0	1	0	0
Q9NQL9	1	1	0	0	0
Q9BZR6	0	0	1	0	0
Q05952	1	1	0	0	0
P25963	1	0	0	0	0
P98172	0	0	1	0	0
P11717	0	0	1	0	1
P31314	1	1	0	0	0
Q10586	1	1	0	0	0
O43299	1	0	0	0	0
P17026	1	0	0	0	0
Q9BXJ7	0	0	1	0	1
Q69YH5	1	0	0	0	0
Q16563	0	0	1	0	0
P05091	0	0	1	0	0
Q15120	1	0	0	0	0
Q8TED4	0	0	1	0	0
Q13428	1	0	0	0	0
Q96L91	1	1	0	0	0
P09467	0	0	1	0	0
Q96NB3	1	0	0	0	0
Q6ZRS2	1	1	0	0	0
Q53HV7	1	0	0	0	0
Q5VY09	1	0	0	0	0
Q92522	1	0	0	0	0
Q12870	1	1	0	0	0
Q8WXA3	0	0	0	0	1
Q9UNK0	0	0	0	0	1
P61129	1	1	0	0	0
Q6UWW8	0	0	1	0	0
Q9ULC3	0	0	0	1	1
O15360	1	0	0	0	0
P05107	0	0	1	0	0
P53778	1	0	0	0	0
O75351	0	0	1	1	1
O75122	0	0	0	1	0
P12273	0	0	1	0	0
Q9Y6R9	0	0	0	1	0
Q15554	1	1	0	0	0
Q05209	1	0	0	0	0
Q5TA45	1	0	0	0	0
O96020	1	0	0	1	0
Q14186	1	1	0	0	0
Q58DX5	1	0	0	0	0
Q15047	1	0	0	0	0
Q9C0A6	1	0	0	0	0
P41214	1	0	0	0	0
Q9NZN9	1	0	0	0	0
Q15050	1	1	0	0	0
P35527	0	0	1	0	0
Q99638	1	1	0	0	0
Q9GZS0	0	0	0	1	0
Q9BSJ6	1	0	0	0	0
Q52LA3	1	0	0	0	0
Q15648	1	0	0	0	0
Q96S94	1	0	0	0	0
Q9H583	1	0	0	0	0
P02656	0	0	1	0	1
Q15678	1	0	0	0	0
Q9BXS4	0	0	1	0	1
O75448	1	0	0	0	0
Q92750	1	0	0	0	0
O77932	1	0	0	0	0
Q5T2W1	0	0	1	0	0
P09086	1	1	0	0	0
O94986	1	0	0	1	0
Q10589	0	0	1	0	1
Q9NRD5	0	0	0	0	1
Q9H223	0	0	1	0	1
Q9NY27	1	0	0	1	0
Q8TDY4	1	0	0	0	0
Q9Y5W9	0	0	0	0	1
P37288	0	0	0	0	1
O15409	1	1	0	0	0
O15013	0	0	0	1	0
P02545	1	0	0	0	0
Q9Y6Q9	1	1	1	0	0
Q92733	1	0	0	0	0
Q92889	1	1	0	0	0
P50897	0	0	1	0	0
Q9NYK1	0	0	0	0	1
Q96EY5	1	0	1	1	1
Q8IX01	1	0	0	0	0
Q7L014	1	0	0	0	0
O15553	1	0	0	1	0
P12268	0	0	1	0	0
O60292	1	0	0	0	0
Q12778	1	1	0	0	0
P51858	1	0	0	0	0
Q8IZ26	1	0	0	0	0
Q3SYG4	0	0	0	1	0
Q04900	0	0	0	0	1
Q9UIL1	1	0	0	0	1
P16444	1	0	1	0	0
Q9C000	1	0	0	0	0
O75626	1	0	0	0	0
Q08AH1	0	0	1	0	0
Q13488	0	0	0	0	1
P23258	1	1	0	1	1
P50053	0	0	1	0	0
Q9NQR4	0	0	1	1	0
Q9BUJ2	1	0	0	0	0
O15516	1	1	0	0	0
P50995	1	0	1	1	0
P22626	1	0	1	0	0
A5D8V7	0	0	0	1	0
P04053	1	0	0	0	0
P78406	0	0	0	1	0
Q9NQ69	1	1	0	0	0
P51784	1	0	0	0	0
Q9UJ98	1	1	0	0	0
Q8NFT2	0	0	0	0	1
Q9BPZ7	1	0	0	0	0
Q8IZP9	0	0	1	0	0
P10275	1	1	0	0	0
Q92759	1	0	0	0	0
Q13557	1	0	0	0	0
Q99594	1	1	0	0	0
O94864	1	0	0	0	0
Q9HCD5	1	0	0	0	0
Q53TQ3	1	0	0	0	0
P68104	1	0	1	0	0
P49768	1	0	0	1	0
Q14145	1	0	0	1	0
Q9UKV8	1	0	1	0	0
P10588	1	1	0	0	0
P33176	0	0	0	1	0
Q8WTS6	1	0	0	0	0
P46782	1	0	1	0	0
Q05996	0	0	0	0	1
Q8TF46	0	0	0	1	0
O15400	0	0	1	0	1
Q9Y2Y4	1	1	0	0	0
P0C0E4	0	0	0	0	1
P62070	0	0	1	0	0
Q9NW75	1	0	0	0	0
Q9Y6E0	1	0	1	0	0
Q6PIW4	1	1	1	0	0
P60842	0	0	1	0	0
P61970	1	0	1	0	0
O95391	1	0	0	0	0
Q9P286	1	0	0	0	0
Q9HB75	1	0	0	0	0
O75417	1	0	0	0	0
Q9HBY0	0	0	1	0	0
P52824	1	0	0	0	1
P51570	0	0	1	0	0
Q9NVP1	1	0	0	0	0
Q14938	1	1	0	0	0
P23528	0	0	1	0	0
Q99952	1	0	0	0	0
Q8WXC6	1	1	0	0	0
O43660	1	1	0	0	0
O15397	1	0	0	0	0
Q8WW12	1	0	0	0	0
P16234	1	0	0	0	0
Q9UPN6	1	0	0	0	0
Q13309	1	0	0	0	0
Q9NQC7	0	0	0	1	0
Q12857	1	1	0	0	0
Q92597	0	0	1	1	1
Q9P2D1	1	0	0	0	0
O95793	0	0	1	1	0
O75791	1	0	0	0	1
Q13472	1	0	0	0	0
P42261	0	0	0	0	1
Q06455	1	0	0	0	0
O60885	1	1	0	0	0
Q8NFJ5	1	0	1	0	0
P58340	0	0	0	1	0
Q9H8S5	0	0	0	1	0
Q14CZ7	1	0	0	0	0
Q9Y295	1	0	0	0	0
Q16531	1	1	1	0	0
Q9Y3B4	1	0	0	0	0
P07954	0	0	1	0	0
Q92886	1	1	0	0	0
P19835	0	0	1	0	0
Q96DN5	0	0	0	1	0
Q9NSA3	1	0	0	0	0
Q9P2K2	0	0	1	0	0
P10586	0	0	1	0	0
Q9BYX2	1	0	0	0	0
Q9HB71	1	0	1	0	0
Q9C0G6	0	0	0	1	0
Q8IZA0	1	0	0	0	0
P17544	1	1	0	0	0
Q9ULH0	0	0	0	0	1
O43167	1	0	0	0	0
Q9HBL8	1	0	0	0	0
P45844	0	0	0	0	1
Q15831	1	0	1	0	0
P0C1Z6	1	1	0	0	0
P09211	0	0	1	0	0
Q86YF9	1	0	0	1	0
O43854	0	0	1	0	0
Q7L8W6	1	0	0	0	0
P51114	1	0	0	0	0
Q8NAP3	1	0	0	0	0
Q58WW2	1	0	0	0	0
Q9BUQ8	1	0	1	0	0
Q9GZM7	0	0	1	0	0
Q3SY84	0	0	1	0	0
O95863	1	0	0	0	0
Q9H3U1	1	0	0	0	0
Q13496	0	0	0	0	1
P13473	0	0	1	0	1
Q15113	0	0	1	0	0
Q96RS6	1	0	0	0	0
Q86XJ1	0	0	0	1	0
O43679	1	0	0	0	0
Q9Y6A4	1	0	1	1	0
Q9Y483	1	0	0	0	0
P00519	1	0	0	0	0
Q9H5U6	1	0	0	0	0
O75787	0	0	1	0	0
P07988	1	0	0	0	1
P27348	0	0	1	0	0
O15266	1	1	0	0	0
O00257	1	0	0	0	0
P56817	0	0	0	0	1
O15446	1	0	0	0	0
Q9BSM1	1	0	0	0	0
P14618	0	0	1	0	0
Q9NQT5	1	0	0	0	0
Q9BV44	1	0	0	0	0
Q16555	0	0	1	1	0
O14908	0	0	1	0	0
P07332	0	0	0	1	0
P25791	1	0	0	0	0
Q86UD0	1	0	0	0	0
P49335	1	1	0	0	0
Q16587	1	0	0	0	0
Q5T5X7	1	1	0	0	0
P22792	0	0	1	0	0
Q86YS7	0	0	0	1	0
Q9NZ63	1	0	0	0	0
P17858	0	0	1	0	0
P13569	0	0	0	0	1
Q9NRD8	0	0	1	0	0
Q96NY8	0	0	1	0	0
Q09161	1	0	0	0	0
Q9Y606	1	0	0	0	0
P40938	1	0	0	0	0
Q5VW32	0	0	1	0	0
Q7L5Y9	1	0	0	1	0
P09496	0	0	0	0	1
Q8WW52	0	0	1	0	0
Q96BY6	1	0	1	0	0
Q13685	0	0	0	1	0
P00390	0	0	1	0	0
Q9UPV9	0	0	0	0	1
Q9H9L4	1	0	0	0	0
O75844	0	0	1	0	0
Q9C0H6	0	0	0	1	0
O94886	0	0	1	1	0
Q9H147	1	0	0	0	0
Q9UPM9	0	0	0	1	0
P48431	1	1	0	0	0
Q9Y592	0	0	0	1	0
P62491	0	0	1	1	1
O60239	1	0	0	0	0
Q15038	1	0	0	0	0
Q96GX5	1	0	0	1	0
Q8TE02	1	0	0	0	0
O95600	1	1	0	0	0
P67775	0	0	1	1	0
Q9NY74	1	1	0	0	0
Q96AJ1	1	0	0	1	0
Q01196	1	1	0	0	0
Q9UNX3	0	0	1	0	0
Q9Y2K1	1	0	0	0	0
P33991	1	1	0	0	0
Q86TM6	1	0	0	0	0
Q15072	1	0	0	0	0
O00409	1	1	0	0	0
Q8IVF5	0	0	1	0	0
O14593	1	0	0	0	0
P46783	1	0	0	0	0
P31249	1	1	0	0	0
Q9BRX5	1	0	0	0	0
P19801	0	0	1	0	0
P48729	1	0	0	1	0
P29803	1	0	0	0	0
Q5VTR2	1	0	0	0	0
P0DJI8	0	0	1	1	0
P11049	0	0	1	0	0
Q9ULL1	1	0	0	0	0
Q9Y237	1	0	0	0	0
Q8IYF1	1	0	0	0	0
Q15784	1	1	0	0	0
P49721	1	0	1	0	0
P55771	1	1	0	0	0
Q9UHF7	1	1	0	0	0
Q09028	1	1	0	0	0
P04632	0	0	1	0	0
Q9Y5X3	0	0	0	0	1
Q9Y226	0	0	1	0	0
P62253	0	0	1	0	0
A4FU49	1	0	0	0	0
Q9UJJ9	0	0	1	0	0
Q6NZ36	1	0	0	0	0
Q9Y6G5	1	0	0	0	0
P30307	1	0	0	0	0
P55265	1	0	0	0	0
Q9HC35	0	0	0	1	0
P21926	0	0	1	0	0
P40337	1	0	0	0	0
P04278	0	0	1	0	0
Q8N960	0	0	0	1	0
Q969L4	1	0	0	0	0
Q8TCT8	0	0	1	0	1
O76082	0	0	1	0	0
P30411	0	0	0	0	1
Q9H2F5	1	0	0	0	0
P28838	1	0	1	0	0
Q13042	1	0	0	1	0
Q92598	1	0	1	0	0
O75631	0	0	1	0	0
Q9Y543	1	1	0	0	0
Q8TC44	0	0	0	1	0
Q6PIV2	1	1	0	0	0
P35222	1	1	1	1	0
O43278	0	0	1	0	0
Q9BYW1	1	0	0	0	0
Q96A08	1	1	0	0	0
Q9Y4E1	1	0	0	0	1
Q14390	0	0	1	0	0
Q8IWT0	1	0	0	0	0
Q9UH92	1	1	0	0	0
Q9NTZ6	1	0	0	0	0
Q8TF76	1	0	0	1	0
Q9UHR4	1	0	1	0	0
Q6NYC1	1	0	0	0	0
P11686	0	0	0	0	1
Q9UJX3	1	0	0	0	0
P51816	1	0	0	0	0
B2RXF5	1	0	0	0	0
Q8WW32	1	1	0	0	0
Q71UI9	1	1	1	0	0
Q9Y6F9	0	0	1	0	0
P23381	0	0	1	0	0
P06753	0	0	1	0	0
Q9Y3U8	1	0	0	0	0
O14646	1	0	0	0	0
P40259	0	0	1	0	0
Q5FWF4	1	1	0	0	0
Q03052	1	1	0	0	0
O43364	1	1	0	0	0
Q9HB21	1	0	1	0	0
P46781	1	0	1	0	0
P11801	1	0	0	0	0
O15105	1	1	0	1	0
O75486	1	0	0	0	0
P62140	1	1	1	0	0
O00186	0	0	1	0	0
Q9UKU9	0	0	1	0	0
Q9BWU0	1	0	0	0	0
Q96FV2	0	0	1	0	0
Q8WXF0	1	0	0	0	0
Q9UL01	1	0	0	0	0
O43781	1	0	0	1	0
Q07973	1	0	0	0	0
Q9BXW9	1	0	0	0	0
P49674	1	0	0	0	0
Q8TDM6	0	0	0	1	0
O96006	1	1	0	1	0
O60508	1	0	0	0	0
Q86YQ8	0	0	1	0	0
P41226	1	0	0	0	0
Q53EZ4	0	0	0	1	0
Q96Q83	1	0	0	0	0
O75936	0	0	1	0	0
Q96A57	0	0	0	0	1
Q9BQ95	1	0	0	0	0
Q86XT2	0	0	1	0	1
Q86YP4	1	1	0	0	0
Q96RE9	1	0	0	0	0
Q96K76	1	0	0	0	0
Q12996	1	0	0	0	0
Q9NQV6	1	0	0	0	0
O75390	0	0	1	0	0
Q68G74	1	1	0	0	0
P14866	1	0	1	0	0
P20264	1	1	0	0	0
Q8WW35	0	0	0	1	0
Q9UBU7	1	0	0	0	0
Q9UJQ1	0	0	0	0	1
Q86X95	1	0	0	1	0
Q9Y5N6	1	1	0	0	0
Q02818	0	0	1	0	0
Q13618	1	0	1	1	0
Q96RL1	1	0	0	0	0
Q86VR7	1	0	0	0	0
P78395	1	0	0	0	0
Q9NZN5	0	0	1	0	0
P04179	0	0	1	0	0
Q14331	1	0	0	0	0
O76036	1	1	0	0	0
Q6PL18	1	0	1	0	0
Q00325	0	0	1	0	0
P29350	1	0	1	0	0
P52434	1	0	0	0	0
O14936	1	0	0	0	0
P55064	0	0	1	0	0
Q9Y4C1	1	0	0	0	0
Q14207	1	0	0	0	0
Q99757	1	0	0	0	0
P32754	0	0	1	0	0
Q13127	1	0	0	0	0
Q9Y448	0	0	0	1	0
Q8WUD1	0	0	1	0	0
Q9GZU1	1	0	0	0	1
P08235	1	1	0	0	0
P36404	1	0	0	1	0
Q9Y4G2	1	0	0	0	0
O95996	0	0	0	1	0
P28290	1	0	0	0	0
O94763	1	0	0	0	0
P18428	0	0	1	0	0
Q96CJ1	1	0	0	0	0
P49189	0	0	1	0	0
Q96N95	1	1	0	0	0
Q16849	0	0	0	0	1
Q9Y281	0	0	1	0	0
P39023	1	0	1	0	0
Q9UNL4	1	0	0	0	0
P20618	1	0	1	0	0
Q15424	1	0	0	0	0
Q01664	1	1	0	0	0
P47872	0	0	0	1	0
P19532	1	1	0	0	0
P02647	0	0	1	0	1
Q16698	1	0	0	0	0
Q5T6S3	1	0	0	0	0
P04066	0	0	1	0	0
Q9NS18	1	0	0	0	0
P48637	0	0	1	0	0
Q16629	1	0	1	0	0
P43487	0	0	0	1	0
Q12829	0	0	0	0	1
Q9NVM9	1	0	0	0	0
P17081	0	0	1	0	0
Q7Z3B3	1	0	0	0	0
P08138	1	0	0	0	1
O15344	0	0	0	1	0
Q96GD3	1	0	0	0	0
Q5TID7	0	0	0	1	0
Q9Y3Y4	1	0	0	0	0
Q9BTE1	1	0	0	1	0
Q9HD15	1	0	0	1	0
Q9H3R5	1	0	0	0	0
Q8TCD5	0	0	1	0	0
Q8TAU0	1	1	0	0	0
P11217	0	0	1	0	0
Q9H4A4	0	0	1	0	0
Q92581	0	0	0	0	1
P54259	1	0	0	0	0
O00139	1	0	0	1	0
Q9HCE7	1	0	1	0	0
P26368	1	0	0	0	0
Q9BUU2	1	0	0	0	0
Q08211	1	1	0	1	0
P40197	0	0	1	0	0
Q9NR12	1	0	0	0	0
O75496	1	0	0	0	0
Q6UXF1	0	0	0	0	1
Q9Y6K1	1	0	0	0	0
Q06889	1	1	0	0	0
Q92896	0	0	1	0	0
P52954	1	1	0	0	0
Q99460	1	0	0	0	0
Q16584	0	0	0	1	0
Q9NPF5	1	1	0	0	0
Q9Y5J3	1	1	0	0	0
O14526	1	0	0	0	0
Q6ULP2	1	0	0	0	0
Q15599	0	0	1	0	0
Q8TE54	0	0	0	0	1
Q96G21	1	0	0	0	0
Q9UQC9	1	0	0	0	0
P46937	1	0	0	0	0
P52655	1	0	0	0	0
Q9HCE5	1	0	0	0	0
Q9NPL8	1	0	0	0	0
Q9Y2A7	0	0	1	0	0
Q15459	1	0	0	0	0
Q13409	0	0	0	1	0
Q9NXB0	0	0	0	1	0
Q9ULI4	0	0	0	1	0
Q68D91	0	0	1	0	0
Q14435	0	0	1	0	0
Q9HBH0	0	0	1	0	0
P51955	1	0	0	1	0
P23508	1	0	0	0	0
Q9UGN4	0	0	1	0	0
P34947	1	0	0	0	0
P61158	0	0	1	0	0
Q96JG6	0	0	1	0	1
O14901	1	1	0	0	0
P10321	0	0	1	0	1
Q15022	1	1	0	0	0
P43364	1	0	0	0	0
Q13952	1	1	0	0	0
P07992	1	1	0	0	0
P05155	0	0	1	0	0
Q8TAP9	1	0	0	1	0
Q9UIU6	1	1	0	0	0
Q9NVR2	1	0	0	0	0
Q7L804	1	0	0	0	1
Q13268	1	0	0	0	0
Q9BWV1	1	0	0	0	0
Q8N7G0	1	1	0	0	0
Q969Z4	1	0	0	0	0
Q99973	1	0	0	0	0
Q8WYH8	1	0	0	0	0
Q96HA7	1	1	0	0	0
O43719	1	0	0	0	0
P19021	0	0	1	0	0
O75874	0	0	1	0	0
Q9BXW6	0	0	1	0	1
Q9UDY4	1	0	0	0	0
Q15036	0	0	0	0	1
Q9NPA3	0	0	0	1	0
Q969S8	1	0	0	0	0
O94762	1	0	0	0	0
Q8NAV1	1	0	0	0	0
Q9BT43	1	1	0	0	0
Q8NCH0	0	0	1	0	0
P16455	1	0	0	0	0
O15342	0	0	0	0	1
Q9Y294	1	1	0	0	0
Q08945	1	1	0	0	0
Q8TAT6	1	0	0	0	0
Q9H0D2	1	0	0	0	0
P20336	0	0	0	0	1
P35372	0	0	0	0	1
Q14974	1	0	1	0	0
O60729	1	0	0	1	0
P61106	0	0	1	0	1
O60637	0	0	1	0	0
P02144	0	0	1	0	0
P52306	0	0	1	0	0
Q9H2H9	0	0	1	0	0
Q13576	0	0	1	0	0
