target_id	length	eff_length	est_counts	tpm
lcl|CP014585.1_mrna_3007	1215	957.677	1268	21.3136
lcl|CP014585.1_mrna_3008	4984	4726.68	3295	11.2216
lcl|CP014585.1_mrna_3009	2473	2215.68	1700	12.3509
lcl|CP014585.1_mrna_3010	1535	1277.68	9136	115.104
lcl|CP014585.1_mrna_3011	2164	1906.68	1548	13.0692
lcl|CP014585.1_mrna_3012	4104	3846.68	4208	17.6095
lcl|CP014585.1_mrna_3013	757	499.71	395	12.7243
lcl|CP014585.1_mrna_3014	369	117.227	2005	275.324
lcl|CP014585.1_mrna_3015	2552	2294.68	2882.42	20.2205
lcl|CP014585.1_mrna_3016	2035	1777.68	5350.58	48.4511
lcl|CP014585.1_mrna_3017	2559	2301.68	2684	18.7713
lcl|CP014585.1_mrna_3018	357	106.915	83480	12569
lcl|CP014585.1_mrna_3019	1317	1059.68	3753	57.0113
lcl|CP014585.1_mrna_3020	360	109.459	97	14.2651
lcl|CP014585.1_mrna_3021	513	255.971	708	44.5244
lcl|CP014585.1_mrna_3022	3154	2896.68	4950	27.5081
lcl|CP014585.1_rrna_3023	117	25.1609	16.4618	10.532
lcl|CP014585.1_mrna_3024	930	672.677	572	13.6882
lcl|CP014585.1_mrna_3025	534	276.911	482	28.0196
lcl|CP014585.1_mrna_3026	1455	1197.68	315	4.23377
lcl|CP014585.1_mrna_3027	1017	759.677	536	11.3577
lcl|CP014585.1_mrna_3028	1074	816.677	533	10.5059
lcl|CP014585.1_mrna_3029	814	556.697	3848	111.268
lcl|CP014585.1_mrna_3030	2394	2136.68	2569	19.3545
lcl|CP014585.1_mrna_3031	1593	1335.68	1212.57	14.6138
lcl|CP014585.1_mrna_3032	405	150.072	970.428	104.092
lcl|CP014585.1_mrna_3033	960	702.677	26600	609.371
lcl|CP014585.1_mrna_3034	3234	2976.68	11730	63.434
lcl|CP014585.1_mrna_3035	1647	1389.68	2250.86	26.0729
lcl|CP014585.1_mrna_3036	741	483.71	1901.14	63.2682
lcl|CP014585.1_mrna_3037	800	542.697	2507	74.3623
lcl|CP014585.1_mrna_3038	953	695.677	4835	111.878
lcl|CP014585.1_mrna_3039	369	117.227	260	35.7028
lcl|CP014585.1_mrna_3040	2391	2133.68	21569	162.726
lcl|CP014585.1_mrna_3041	645	387.778	1115	46.2858
lcl|CP014585.1_mrna_3042	516	258.958	6282	390.503
lcl|CP014585.1_mrna_3043	462	205.338	7353	576.436
lcl|CP014585.1_mrna_3044	1884	1626.68	605.37	5.99068
lcl|CP014585.1_mrna_3045	1374	1116.68	3027.63	43.6447
lcl|CP014585.1_mrna_3046	4510	4252.68	2056	7.78246
lcl|CP014585.1_mrna_3047	861	603.693	1200	31.9979
lcl|CP014585.1_mrna_3048	2961	2703.68	8358	49.7627
lcl|CP014585.1_mrna_3049	1368	1110.68	16110	233.488
lcl|CP014585.1_mrna_3050	474	217.21	270	20.0097
lcl|CP014585.1_mrna_3051	1251	993.677	1853	30.0183
lcl|CP014585.1_mrna_3052	1505	1247.68	8006.83	103.303
lcl|CP014585.1_mrna_3053	3165	2907.68	1683.17	9.31835
lcl|CP014585.1_mrna_3054	297	64.4174	0	0
lcl|CP014585.1_mrna_3055	1971	1713.68	353	3.3159
lcl|CP014585.1_mrna_3056	2100	1842.68	396	3.45941
lcl|CP014585.1_mrna_3057	1374	1116.68	3827	55.168
lcl|CP014585.1_mrna_3058	1971	1713.68	1922	18.0543
lcl|CP014585.1_mrna_3059	588	330.814	32621.5	1587.36
lcl|CP014585.1_mrna_3060	749	491.71	8561.51	280.283
lcl|CP014585.1_mrna_3061	663	405.769	1831	72.6384
lcl|CP014585.1_mrna_3062	2973	2715.68	1692	10.0295
lcl|CP014585.1_mrna_3063	1696	1438.68	16220.8	181.495
lcl|CP014585.1_mrna_3064	1227	969.677	1317.18	21.8663
lcl|CP014585.1_trna_3065	91	31.0641	2.4	1.24368
lcl|CP014585.1_mrna_3066	1270	1012.68	2550	40.5345
lcl|CP014585.1_mrna_3067	2189	1931.68	1250	10.4167
lcl|CP014585.1_mrna_3068	1389	1131.68	800	11.3795
lcl|CP014585.1_mrna_3069	1957	1699.68	5404	51.1806
lcl|CP014585.1_mrna_3070	1977	1719.68	2802	26.2287
lcl|CP014585.1_mrna_3071	783	525.702	4364	133.629
lcl|CP014585.1_mrna_3072	1146	888.677	4453	80.6612
lcl|CP014585.1_mrna_3073	1341	1083.68	2071	30.7635
lcl|CP014585.1_mrna_3074	447	190.597	2882	243.408
lcl|CP014585.1_mrna_3075	1853	1595.68	2884.57	29.0999
lcl|CP014585.1_mrna_3076	1159	901.677	3562.43	63.5992
lcl|CP014585.1_mrna_3077	2570	2312.68	4443.38	30.9282
lcl|CP014585.1_mrna_3078	572	314.83	1416.62	72.4326
lcl|CP014585.1_mrna_3079	1665	1407.68	3396	38.8348
lcl|CP014585.1_mrna_3080	1056	798.677	948	19.107
lcl|CP014585.1_mrna_3081	1833	1575.68	1214	12.4025
lcl|CP014585.1_mrna_3082	312	73.4609	55691.9	12203.7
lcl|CP014585.1_mrna_3083	414	158.617	98311	9977.17
lcl|CP014585.1_mrna_3084	438	181.793	2840	251.476
lcl|CP014585.1_mrna_3085	606	348.8	1280	59.0731
lcl|CP014585.1_mrna_3086	2283	2025.68	3691	29.3312
lcl|CP014585.1_mrna_3087	1650	1392.68	1391	16.078
lcl|CP014585.1_mrna_3088	852	594.693	731	19.787
lcl|CP014585.1_mrna_3089	1137	879.677	2453	44.888
lcl|CP014585.1_mrna_3090	1474	1216.68	2133	28.221
lcl|CP014585.1_mrna_3091	1925	1667.68	714	6.89195
lcl|CP014585.1_mrna_3092	549	291.883	0	0
lcl|CP014585.1_mrna_3093	1884	1626.68	1544	15.2793
lcl|CP014585.1_mrna_3094	1227	969.677	415	6.88933
lcl|CP014585.1_mrna_3095	980	722.677	572.779	12.7585
lcl|CP014585.1_mrna_3096	1979	1721.68	2319.22	21.6844
lcl|CP014585.1_mrna_3097	1910	1652.68	3199	31.1589
lcl|CP014585.1_mrna_3098	1158	900.677	4897	87.522
lcl|CP014585.1_mrna_3099	3683	3425.68	2361.87	11.0985
lcl|CP014585.1_mrna_3100	2965	2707.68	1487.74	8.84476
lcl|CP014585.1_mrna_3101	2249	1991.68	4504.73	36.4087
lcl|CP014585.1_mrna_3102	915	657.677	975.274	23.871
lcl|CP014585.1_mrna_3103	456	199.437	1009	81.4405
lcl|CP014585.1_mrna_3104	1266	1008.68	5997.1	95.7074
lcl|CP014585.1_mrna_3105	1980	1722.68	3527.9	32.9661
lcl|CP014585.1_mrna_3106	906	648.677	6517	161.724
lcl|CP014585.1_mrna_3107	729	471.714	6312.18	215.405
lcl|CP014585.1_mrna_3108	1671	1413.68	1195.82	13.6167
lcl|CP014585.1_mrna_3109	905	647.677	650	16.1551
lcl|CP014585.1_mrna_3110	1275	1017.68	1058	16.7352
lcl|CP014585.1_mrna_3111	1263	1005.68	4540	72.6697
lcl|CP014585.1_mrna_3112	1925	1667.68	13081	126.266
lcl|CP014585.1_mrna_3113	2084	1826.68	3019	26.6046
lcl|CP014585.1_mrna_3114	1287	1029.68	17676	276.337
lcl|CP014585.1_mrna_3115	1680	1422.68	814	9.21031
lcl|CP014585.1_mrna_3116	1057	799.677	5736	115.465
lcl|CP014585.1_mrna_3117	2870	2612.68	1505	9.27271
lcl|CP014585.1_mrna_3118	1766	1508.68	20655.7	220.394
lcl|CP014585.1_mrna_3119	1350	1092.68	382.322	5.6324
lcl|CP014585.1_mrna_3120	2433	2175.68	2385	17.6462
lcl|CP014585.1_mrna_3121	1677	1419.68	147206	1669.14
lcl|CP014585.1_mrna_3122	1437	1179.68	8028	109.547
lcl|CP014585.1_mrna_3123	1686	1428.68	1827	20.5855
lcl|CP014585.1_mrna_3124	1038	780.677	2329	48.0235
lcl|CP014585.1_mrna_3125	1238	980.677	32160	527.893
lcl|CP014585.1_mrna_3126	1636	1378.68	2089.36	24.3953
lcl|CP014585.1_mrna_3127	1546	1288.68	1188.64	14.8478
lcl|CP014585.1_mrna_3128	540	282.902	2307	131.271
lcl|CP014585.1_mrna_3129	1347	1089.68	10784	159.308
lcl|CP014585.1_mrna_3130	657	399.769	10551	424.855
lcl|CP014585.1_mrna_3131	435	178.867	1138	102.416
lcl|CP014585.1_mrna_3132	1134	876.677	1268	23.2828
lcl|CP014585.1_mrna_3133	1269	1011.68	2616	41.6248
lcl|CP014585.1_mrna_3134	2937	2679.68	1291	7.75532
lcl|CP014585.1_mrna_3135	2793	2535.68	2852	18.1055
lcl|CP014585.1_mrna_3136	1974	1716.68	758	7.10782
lcl|CP014585.1_mrna_3137	1065	807.677	54628	1088.76
lcl|CP014585.1_mrna_3138	1032	774.677	1163	24.1666
lcl|CP014585.1_mrna_3139	2144	1886.68	25002	213.321
lcl|CP014585.1_mrna_3140	1474	1216.68	71989	952.46
lcl|CP014585.1_mrna_3141	718	460.722	9661	337.551
lcl|CP014585.1_mrna_3142	2206	1948.68	19111	157.87
lcl|CP014585.1_mrna_3143	426	170.141	370	35.0066
lcl|CP014585.1_mrna_3144	3017	2759.68	2244	13.0894
lcl|CP014585.1_mrna_3145	6648	6390.68	9204	23.1839
lcl|CP014585.1_mrna_3146	1866	1608.68	1520	15.2101
lcl|CP014585.1_mrna_3147	627	369.791	926	40.3098
lcl|CP014585.1_mrna_3148	312	73.4609	915	200.503
lcl|CP014585.1_mrna_3149	769	511.706	1304	41.0216
lcl|CP014585.1_mrna_3150	1688	1430.68	13926	156.69
lcl|CP014585.1_mrna_3151	399	144.424	1850	206.199
lcl|CP014585.1_mrna_3152	1143	885.677	4452	80.9163
lcl|CP014585.1_mrna_3153	853	595.693	2453	66.2875
lcl|CP014585.1_mrna_3154	1207	949.677	1703	28.8665
lcl|CP014585.1_mrna_3155	1483	1225.68	1973.18	25.9148
lcl|CP014585.1_mrna_3156	2061	1803.68	20981.8	187.258
lcl|CP014585.1_mrna_3157	1704	1446.68	33893	377.133
lcl|CP014585.1_mrna_3158	1175	917.677	1794	31.4694
lcl|CP014585.1_mrna_3159	942	684.677	4532.73	106.569
lcl|CP014585.1_mrna_3160	3887	3629.68	8767.27	38.8823
lcl|CP014585.1_mrna_3161	1140	882.677	23430	427.294
lcl|CP014585.1_mrna_3162	764	506.706	3865	122.786
lcl|CP014585.1_mrna_3163	378	125.214	0	0
lcl|CP014585.1_mrna_3164	1242	984.677	3719	60.7979
lcl|CP014585.1_mrna_3165	1109	851.677	2220	41.9599
lcl|CP014585.1_mrna_3166	1431	1173.68	851	11.6718
lcl|CP014585.1_mrna_3167	315	75.4136	907	193.604
lcl|CP014585.1_mrna_3168	1467	1209.68	9523	126.724
lcl|CP014585.1_mrna_3169	1045	787.677	1634	33.3933
lcl|CP014585.1_mrna_3170	2658	2400.68	5563	37.3019
lcl|CP014585.1_mrna_3171	303	67.8832	6	1.4228
lcl|CP014585.1_mrna_3172	937	679.677	3059	72.4491
lcl|CP014585.1_mrna_3173	2087	1829.68	1531	13.4697
lcl|CP014585.1_mrna_3174	1596	1338.68	1904	22.8953
lcl|CP014585.1_mrna_3175	1578	1320.68	207866	2533.63
lcl|CP014585.1_mrna_3176	4331	4073.68	2856	11.2857
lcl|CP014585.1_mrna_3177	1137	879.677	20279	371.09
lcl|CP014585.1_mrna_3178	321	79.4228	1107	224.367
lcl|CP014585.1_mrna_3179	819	561.697	3209	91.9652
lcl|CP014585.1_mrna_3180	588	330.814	77544	3773.3
lcl|CP014585.1_mrna_3181	519	261.956	195.926	12.0398
lcl|CP014585.1_mrna_3182	1317	1059.68	859.041	13.0496
lcl|CP014585.1_mrna_3183	952	694.677	560	12.9766
lcl|CP014585.1_mrna_3184	810	552.697	1002	29.1834
lcl|CP014585.1_mrna_3185	1191	933.677	465.685	8.02881
lcl|CP014585.1_mrna_3186	876	618.688	5668.32	147.482
lcl|CP014585.1_mrna_3187	3736	3478.68	3631.03	16.8024
lcl|CP014585.1_mrna_3188	2720	2462.68	6068.97	39.6701
lcl|CP014585.1_mrna_3189	2955	2697.68	2102	12.5429
lcl|CP014585.1_mrna_3190	1193	935.677	4703	80.9105
lcl|CP014585.1_mrna_3191	2184	1926.68	1249	10.4354
lcl|CP014585.1_mrna_3192	2531	2273.68	2458	17.4024
lcl|CP014585.1_mrna_3193	6072	5814.68	3949	10.9325
lcl|CP014585.1_mrna_3194	3147	2889.68	4692	26.1375
lcl|CP014585.1_mrna_3195	894	636.682	164	4.14646
lcl|CP014585.1_mrna_3196	1238	980.677	4700	77.1486
lcl|CP014585.1_mrna_3197	990	732.677	638	14.0173
lcl|CP014585.1_mrna_3198	2543	2285.68	3399	23.9382
lcl|CP014585.1_mrna_3199	507	249.986	0	0
lcl|CP014585.1_mrna_3200	1233	975.677	2798	46.1634
lcl|CP014585.1_mrna_3201	546	288.888	27922	1555.87
lcl|CP014585.1_mrna_3202	1295	1037.68	3091	47.9505
lcl|CP014585.1_mrna_3203	1506	1248.68	2621	33.7888
lcl|CP014585.1_mrna_3204	2247	1989.68	2981	24.1177
lcl|CP014585.1_mrna_3205	1578	1320.68	3584	43.6845
lcl|CP014585.1_mrna_3206	765	507.706	407	12.9044
lcl|CP014585.1_mrna_3207	429	173.024	6012	559.329
lcl|CP014585.1_mrna_3208	1527	1269.68	5598	70.9734
lcl|CP014585.1_mrna_3209	1068	810.677	821	16.3024
lcl|CP014585.1_mrna_3210	1065	807.677	301	5.99908
lcl|CP014585.1_mrna_3211	489	232.1	507	35.1633
lcl|CP014585.1_mrna_3212	729	471.714	1827	62.347
lcl|CP014585.1_mrna_3213	1014	756.677	2008	42.7178
lcl|CP014585.1_mrna_3214	1655	1397.68	895	10.3079
lcl|CP014585.1_mrna_3215	2989	2731.68	2731	16.0934
lcl|CP014585.1_mrna_3216	2446	2188.68	1411	10.3777
lcl|CP014585.1_mrna_3217	471	214.239	2093	157.263
lcl|CP014585.1_mrna_3218	2512	2254.68	596	4.25518
lcl|CP014585.1_mrna_3219	855	597.693	10105.9	272.178
lcl|CP014585.1_mrna_3220	435	178.867	1265.1	113.855
lcl|CP014585.1_mrna_3221	1419	1161.68	2811	38.9522
lcl|CP014585.1_mrna_3222	522	264.952	3015	183.179
lcl|CP014585.1_mrna_3223	894	636.682	817	20.6564
lcl|CP014585.1_mrna_3224	2406	2148.68	3680	27.5697
lcl|CP014585.1_mrna_3225	1509	1251.68	6963	89.5489
lcl|CP014585.1_mrna_3226	615	357.797	0	0
lcl|CP014585.1_mrna_3227	1212	954.677	40921	689.995
lcl|CP014585.1_mrna_3228	1553	1295.68	30689	381.278
lcl|CP014585.1_mrna_3229	927	669.677	4510	108.409
lcl|CP014585.1_mrna_3230	1293	1035.68	32306	502.129
lcl|CP014585.1_mrna_3231	879	621.688	2008	51.9933
lcl|CP014585.1_mrna_3232	960	702.677	4789	109.71
lcl|CP014585.1_mrna_3233	357	106.915	620	93.3489
lcl|CP014585.1_mrna_3234	5817	5559.68	6518	18.8721
lcl|CP014585.1_mrna_3235	2364	2106.68	3490	26.6676
lcl|CP014585.1_mrna_3236	570	312.833	53435	2749.6
lcl|CP014585.1_mrna_3237	1845	1587.68	12854	130.326
lcl|CP014585.1_mrna_3238	948	690.677	1775	41.3694
lcl|CP014585.1_mrna_3239	1275	1017.68	1652	26.131
lcl|CP014585.1_mrna_3240	495	238.055	1618	109.41
lcl|CP014585.1_mrna_3241	814	556.697	119174	3446.02
lcl|CP014585.1_mrna_3242	1152	894.677	17559.9	315.945
lcl|CP014585.1_mrna_3243	621	363.791	1680.1	74.3427
lcl|CP014585.1_mrna_3244	1999	1741.68	2424	22.4038
lcl|CP014585.1_mrna_3245	675	417.758	717	27.628
lcl|CP014585.1_mrna_3246	2843	2585.68	5075	31.595
lcl|CP014585.1_mrna_3247	1070	812.677	734.465	14.5482
lcl|CP014585.1_mrna_3248	2144	1886.68	23872.5	203.684
lcl|CP014585.1_mrna_3249	2288	2030.68	2133	16.9085
lcl|CP014585.1_mrna_3250	975	717.677	714	16.0149
lcl|CP014585.1_mrna_3251	5436	5178.68	3743	11.6348
lcl|CP014585.1_mrna_3252	1909	1651.68	5302	51.6738
lcl|CP014585.1_mrna_3253	360	109.459	3	0.441189
lcl|CP014585.1_mrna_3254	1992	1734.68	1537	14.263
lcl|CP014585.1_mrna_3255	1397	1139.68	2478	35.0006
lcl|CP014585.1_mrna_3256	960	702.677	0	0
lcl|CP014585.1_mrna_3257	1263	1005.68	2598	41.585
lcl|CP014585.1_mrna_3258	1687	1429.68	1823	20.526
lcl|CP014585.1_mrna_3259	2691	2433.68	2470	16.3377
lcl|CP014585.1_trna_3260	72	26.8895	10	5.98651
lcl|CP014585.1_trna_3261	73	27.6094	9	5.24737
lcl|CP014585.1_mrna_3262	1708	1450.68	950	10.5417
lcl|CP014585.1_mrna_3263	2816	2558.68	8460	53.2244
lcl|CP014585.1_mrna_3264	7105	6847.68	1592.15	3.74281
lcl|CP014585.1_mrna_3265	2894	2636.68	1710.85	10.445
lcl|CP014585.1_mrna_3266	444	187.644	10302	883.778
lcl|CP014585.1_mrna_3267	1014	756.677	6560	139.556
lcl|CP014585.1_mrna_3268	459	202.387	2461	195.742
lcl|CP014585.1_mrna_3269	3031	2773.68	3496	20.2895
lcl|CP014585.1_mrna_3270	1053	795.677	400.172	8.09592
lcl|CP014585.1_mrna_3271	1797	1539.68	927.828	9.70049
lcl|CP014585.1_mrna_3272	456	199.437	6633	535.377
lcl|CP014585.1_mrna_3273	423	167.252	1627	156.593
lcl|CP014585.1_mrna_3274	888	630.682	1148	29.3013
lcl|CP014585.1_mrna_3275	1983	1725.68	2639.51	24.6218
lcl|CP014585.1_mrna_3276	912	654.677	955.488	23.4938
lcl|CP014585.1_mrna_3277	309	71.5447	508	114.299
lcl|CP014585.1_mrna_3278	543	285.897	319	17.9613
lcl|CP014585.1_mrna_3279	3525	3267.68	33478	164.921
lcl|CP014585.1_mrna_3280	2388	2130.68	5821	43.9781
lcl|CP014585.1_mrna_3281	2211	1953.68	37397	308.134
lcl|CP014585.1_mrna_3282	1302	1044.68	8704	134.12
lcl|CP014585.1_mrna_3283	840	582.693	10209	282.033
lcl|CP014585.1_mrna_3284	1305	1047.68	2199	33.7873
lcl|CP014585.1_mrna_3285	1980	1722.68	2137	19.969
lcl|CP014585.1_mrna_3286	824	566.697	3079	87.461
lcl|CP014585.1_mrna_3287	1518	1260.68	2523	32.2158
lcl|CP014585.1_mrna_3288	2273	2015.68	3251	25.9628
lcl|CP014585.1_mrna_3289	2046	1788.68	1714	15.4253
lcl|CP014585.1_mrna_3290	3733	3475.68	832	3.85336
lcl|CP014585.1_trna_3291	71	26.1649	17.6667	10.8691
lcl|CP014585.1_mrna_3292	2728	2470.68	1018	6.63266
lcl|CP014585.1_mrna_3293	1662	1404.68	110	1.26059
lcl|CP014585.1_mrna_3294	309	71.5447	0	0
lcl|CP014585.1_mrna_3295	6287	6029.68	127	0.339052
lcl|CP014585.1_mrna_3296	393	138.857	0	0
lcl|CP014585.1_mrna_3297	393	138.857	0	0
lcl|CP014585.1_mrna_3298	4269	4011.68	0	0
lcl|CP014586.1_mrna_3299	3046	2788.68	87	0.5022
lcl|CP014586.1_mrna_3300	1584	1326.68	1791	21.7313
lcl|CP014586.1_mrna_3301	1659	1401.68	9469	108.746
lcl|CP014586.1_mrna_3302	1143	885.677	577	10.4871
lcl|CP014586.1_mrna_3303	1302	1044.68	1889	29.1076
lcl|CP014586.1_mrna_3304	1345	1087.68	1861	27.5424
lcl|CP014586.1_mrna_3305	528	270.927	0	0
lcl|CP014586.1_mrna_3306	402	147.245	66147	7231.46
lcl|CP014586.1_mrna_3307	2016	1758.68	4155	38.0313
lcl|CP014586.1_mrna_3308	1797	1539.68	1506	15.7453
lcl|CP014586.1_mrna_3309	462	205.338	2537	198.887
lcl|CP014586.1_mrna_3310	1305	1047.68	3583	55.0523
lcl|CP014586.1_mrna_3311	822	564.697	6340	180.73
lcl|CP014586.1_mrna_3312	372	119.852	1666	223.762
lcl|CP014586.1_mrna_3313	1152	894.677	6884	123.86
lcl|CP014586.1_mrna_3314	2985	2727.68	4531	26.7397
lcl|CP014586.1_mrna_3315	1738	1480.68	1556	16.9163
lcl|CP014586.1_mrna_3316	3738	3480.68	0	0
lcl|CP014586.1_mrna_3317	3729	3471.68	0	0
lcl|CP014586.1_mrna_3318	3679	3421.68	0.0026364	1.24031e-05
lcl|CP014586.1_mrna_3319	3733	3475.68	0	0
lcl|CP014586.1_mrna_3320	3683	3425.68	0.000920117	4.32367e-06
lcl|CP014586.1_mrna_3321	3674	3416.68	0.0098452	4.63849e-05
lcl|CP014586.1_mrna_3322	3624	3366.68	5778.99	27.6316
lcl|CP014586.1_mrna_3323	1882	1624.68	2518.69	24.9553
lcl|CP014586.1_mrna_3324	1029	771.677	546.314	11.3963
lcl|CP014586.1_mrna_3325	1077	819.677	1486	29.1831
lcl|CP014586.1_mrna_3326	1503	1245.68	2275	29.399
lcl|CP014586.1_mrna_3327	552	294.873	7321	399.661
lcl|CP014586.1_mrna_3328	824	566.697	1258	35.7343
lcl|CP014586.1_mrna_3329	818	560.697	4923	141.337
lcl|CP014586.1_mrna_3330	3422	3164.68	8275.56	42.0944
lcl|CP014586.1_mrna_3331	324	81.5175	59.4361	11.737
lcl|CP014586.1_mrna_3332	4851	4593.68	3432.19	12.0273
lcl|CP014586.1_mrna_3333	1980	1722.68	1118.81	10.4546
lcl|CP014586.1_mrna_3334	1305	1047.68	6135	94.2634
lcl|CP014586.1_mrna_3335	1632	1374.68	4690	54.9197
lcl|CP014586.1_mrna_3336	2125	1867.68	1602	13.8076
lcl|CP014586.1_mrna_3337	1360	1102.68	2945	42.9925
lcl|CP014586.1_mrna_3338	2222	1964.68	2043.43	16.7427
lcl|CP014586.1_mrna_3339	936	678.677	1882.57	44.6523
lcl|CP014586.1_mrna_3340	816	558.697	5	0.144062
lcl|CP014586.1_mrna_3341	1482	1224.68	3829	50.3292
lcl|CP014586.1_mrna_3342	1261	1003.68	18937	303.72
lcl|CP014586.1_mrna_3343	3052	2794.68	1736	9.99941
lcl|CP014586.1_mrna_3344	1698	1440.68	737	8.23487
lcl|CP014586.1_mrna_3345	435	178.867	16740	1506.54
lcl|CP014586.1_mrna_3346	1305	1047.68	13824	212.404
lcl|CP014586.1_mrna_3347	705	447.73	810	29.1223
lcl|CP014586.1_mrna_3348	2166	1908.68	2073	17.4833
lcl|CP014586.1_mrna_3349	580	322.822	2320	115.686
lcl|CP014586.1_mrna_3350	531	273.92	2898	170.306
lcl|CP014586.1_mrna_3351	990	732.677	7361	161.726
lcl|CP014586.1_mrna_3352	1299	1041.68	3982	61.5353
lcl|CP014586.1_mrna_3353	879	621.688	872	22.5788
lcl|CP014586.1_mrna_3354	1104	846.677	3998	76.0118
lcl|CP014586.1_mrna_3355	2967	2709.68	6015	35.7334
lcl|CP014586.1_mrna_3356	1014	756.677	2940.02	62.5454
lcl|CP014586.1_mrna_3357	3965	3707.68	3375.98	14.6573
lcl|CP014586.1_mrna_3358	1347	1089.68	2362	34.893
lcl|CP014586.1_mrna_3359	759	501.71	3888	124.747
lcl|CP014586.1_mrna_3360	951	693.677	1249	28.9842
lcl|CP014586.1_mrna_3361	567	309.843	8709	452.463
lcl|CP014586.1_mrna_3362	2877	2619.68	2191	13.4633
lcl|CP014586.1_mrna_3363	3486	3228.68	3053	15.2215
lcl|CP014586.1_mrna_3364	1016	758.677	1397.25	29.6465
lcl|CP014586.1_mrna_3365	1299	1041.68	832.748	12.8688
lcl|CP014586.1_mrna_3366	841	583.693	2340	64.5339
lcl|CP014586.1_mrna_3367	915	657.677	1624	39.7493
lcl|CP014586.1_mrna_3368	1692	1434.68	2387	26.7827
lcl|CP014586.1_mrna_3369	576	318.827	2402	121.276
lcl|CP014586.1_mrna_3370	573	315.83	526	26.8095
lcl|CP014586.1_mrna_3371	1743	1485.68	3613	39.1471
lcl|CP014586.1_mrna_3372	3290	3032.68	2033	10.7911
lcl|CP014586.1_mrna_3373	1846	1588.68	2064	20.9137
lcl|CP014586.1_mrna_3374	2714	2456.68	8467	55.4801
lcl|CP014586.1_mrna_3375	1527	1269.68	1334	16.9129
lcl|CP014586.1_mrna_3376	1758	1500.68	5271	56.5408
lcl|CP014586.1_mrna_3377	1431	1173.68	3465	47.5238
lcl|CP014586.1_mrna_3378	2195	1937.68	2165	17.9859
lcl|CP014586.1_mrna_3379	2498	2240.68	1960	14.081
lcl|CP014586.1_mrna_3380	1233	975.677	17782	293.38
lcl|CP014586.1_mrna_3381	3111	2853.68	7942	44.8003
lcl|CP014586.1_mrna_3382	660	402.769	2234	89.2861
lcl|CP014586.1_mrna_3383	4350	4092.68	37737	148.428
lcl|CP014586.1_mrna_3384	804	546.697	5548	163.36
lcl|CP014586.1_mrna_3385	1713	1455.68	1884	20.834
lcl|CP014586.1_mrna_3386	627	369.791	467	20.329
lcl|CP014586.1_mrna_3387	1254	996.677	3266	52.7494
lcl|CP014586.1_mrna_3388	671	413.758	3663	142.51
lcl|CP014586.1_mrna_3389	1233	975.677	1471	24.2696
lcl|CP014586.1_mrna_3390	1571	1313.68	526	6.44545
lcl|CP014586.1_mrna_3391	1860	1602.68	1614	16.2111
lcl|CP014586.1_mrna_3392	7413	7155.68	3732	8.39551
lcl|CP014586.1_mrna_3393	1647	1389.68	1491.26	17.2741
lcl|CP014586.1_mrna_3394	1653	1395.68	30.7422	0.354573
lcl|CP014586.1_mrna_3395	1704	1446.68	2170	24.1459
lcl|CP014586.1_mrna_3396	1089	831.677	2821	54.6015
lcl|CP014586.1_mrna_3397	1230	972.677	280	4.63389
lcl|CP014586.1_mrna_3398	351	102.009	2	0.315608
lcl|CP014586.1_mrna_3399	1368	1110.68	2550	36.958
lcl|CP014586.1_mrna_3400	543	285.897	1205	67.8474
lcl|CP014586.1_mrna_3401	651	393.769	573	23.4245
lcl|CP014586.1_trna_3402	74	28.3247	18.2022	10.3446
lcl|CP014586.1_trna_3403	99	28.8977	1	0.557048
lcl|CP014586.1_mrna_3404	2906	2648.68	3799.02	23.0887
lcl|CP014586.1_mrna_3405	1774	1516.68	11818	125.431
lcl|CP014586.1_mrna_3406	1212	954.677	3256	54.9015
lcl|CP014586.1_mrna_3407	432	175.949	1828	167.242
lcl|CP014586.1_mrna_3408	876	618.688	1699	44.2057
lcl|CP014586.1_mrna_3409	4401	4143.68	3287	12.7694
lcl|CP014586.1_mrna_3410	2124	1866.68	2277	19.6359
lcl|CP014586.1_mrna_3411	3239	2981.68	1996.63	10.7794
lcl|CP014586.1_mrna_3412	1964	1706.68	1470.37	13.8686
lcl|CP014586.1_mrna_3413	1517	1259.68	1969	25.1619
lcl|CP014586.1_mrna_3414	2260	2002.68	3918	31.4927
lcl|CP014586.1_mrna_3415	2334	2076.68	1898	14.7124
lcl|CP014586.1_mrna_3416	504	246.996	1044	68.0403
lcl|CP014586.1_mrna_3417	714	456.722	2939	103.587
lcl|CP014586.1_mrna_3418	864	606.688	14251	378.126
lcl|CP014586.1_mrna_3419	680	422.755	88040	3352.34
lcl|CP014586.1_mrna_3420	727	469.714	1320	45.2372
lcl|CP014586.1_mrna_3421	7784	7526.68	1585	3.38986
lcl|CP014586.1_mrna_3422	1360	1102.68	15943	232.744
lcl|CP014586.1_mrna_3423	1790	1532.68	4242.96	44.563
lcl|CP014586.1_mrna_3424	1598	1340.68	5814	69.8083
lcl|CP014586.1_mrna_3425	583	325.819	722	35.6711
lcl|CP014586.1_mrna_3426	1592	1334.68	505	6.09076
lcl|CP014586.1_mrna_3427	3454	3196.68	655	3.29836
lcl|CP014586.1_mrna_3428	685	427.748	82784.2	3115.41
lcl|CP014586.1_mrna_3429	851	593.693	1815.85	49.235
